internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
136456,Cryptoprocta spelea,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,EUPLERIDAE,Cryptoprocta,spelea,,,,,"Grandidier, 1902","Grandidier (1902) described a large form of <em>Cryptoprocta ferox</em> from subfossil material dating from the presumed Holocene in Madagascar that he referred to the variety <em>spelea</em>. Subsequently, there has been varying opinion on the validity of this taxon. Goodman <em>et al</em>. (2004) examined and analysed 159 subfossil and 32 modern osteological specimens of <em>Cryptoprocta</em> and concluded that this was a valid species that existed on Madagascar in the recent geological past."
13655,Neomonachus tropicalis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,,"(Gray, 1850)","The genus <em>Monachus </em>previously included three geographically widely separated species: the Mediterranean Monk Seal, <em>Monachus monachus</em>; the Caribbean Monk Seal, <em>Monachus tropicalis</em>; and the Hawaiian Monk Seal, <em>Monachus schauinslandi</em> (Rice 1998).&#160; Recent studies&#160; (Scheel <em>et al</em>. 2014) have shown that molecular, morphological, and temporal divergence between the Mediterranean and New World Monk Seals (Hawaiian and Caribbean) is equivalent to or greater than between sister genera of other phocids. As a result, Caribbean and Hawaiian Monk Seals have been reclassified together in a newly erected genus, <em>Neomonachus</em>. Considered the most primitive of all living phocid species, monk seals have anatomical features that resemble those of seal fossils from 14-16 million years ago (Barnes <em>et al</em>. 1985)."
39319,Diceros bicornis ssp. longipes,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Diceros,bicornis,subspecies,longipes,,,"Zukowsky, 1949","See Taxonomic Notes for the species. Moodley&#160;<em>et al</em>.'s (2017) study also found that the historic range of the Western Black Rhino (<em>Diceros bicornis longipes</em>) that has been declared Extinct extends into an inter-crossed predominantly&#160;<em>D. b. michaeli</em>&#160;subpopulation in the Masai Mara (CV haplogroup). However, very few individuals with this CV haplotype probably survive."
45958541,Notomys robustus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,robustus,,,,,"Mahoney, Smith &amp; Medlin, 2008",
61247,Barbus microbarbis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,microbarbis,,,,,"David &amp; Poll, 1937","<em>Barbus microbarbis</em> is doubtful as valid species. It is possibly a hybrid of a <em>Barbus</em> species and a <em>Varicorhinus</em> species (Banister 1973, De Vos and Thys van den Audenaerde 1990, De Vos<em> et al</em>. 1990,&#160;De Vos&#160;<em>et al</em>.&#160;2001)."
813,Alcelaphus buselaphus ssp. buselaphus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,buselaphus,subspecies,buselaphus,,,"(Pallas, 1766)","The nominate subspecies, the Bubal Hartebeest (<em>A. b. buselaphus</em>) is one of eight subspecies of Hartebeest, following Gosling and Capellini (2013). The others being: Western Hartebeest or Kanki (<em>A. b. major</em>); Lelwel Hartebeest (<em>A. b. lelwel</em>); Tora Hartebeest (<em>A. b. tora</em>); Swayne's Hartebeest or Korkay (<em>A. b. swaynei</em>); Coke's Hartebeest or Kongoni (<em>A. b. cokii</em>); Lichtenstein's Hartebeest (<em>A. b. lichtensteinii</em>); and Red Hartebeest (<em>A. b. caama</em>)."
8980,Gazella saudiya,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,saudiya,,,,,"Carruthers &amp; Schwarz, 1935","<em>Gazella saudiya</em> is sometimes treated as a subspecies of <em>Gazella dorcas</em> but, on the basis of genetic analyses, Hammond <em>et al.</em> (2001) maintained that <em>G. saudiya</em> was distinct from <em>G. dorcas</em>, though closely related to it. See also Groves (1988) and Grubb (2005)."
8987,Gazella bilkis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,bilkis,,,,,"Groves &amp; Lay, 1985","The validity of this taxon is unclear. Some authors have considered <em>bilkis</em> as a subspecies of <em>G. arabica</em>, a little-known gazelle known from a few specimens on the Farasan Islands (Groves 1996, Grubb 2005). However, the type specimen of <em>G. arabica </em>has recently been shown by DNA analysis to be a misidentified specimen of <em>G. gazella</em> (Bärman <em>et al</em>. 2012). Genetic research at King Khaled Wildlife Research Centre, Saudi Arabia, also raised some doubts about the validity of the specific status of <em>G. bilkis</em>. Regardless, there is no doubt that the population of gazelles originally described as <em>G. bilkis</em> is certainly now extinct."
10168,Hippotragus leucophaeus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Hippotragus,leucophaeus,,,,,"(Pallas, 1766)",
11038,Kobus leche ssp. robertsi,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Kobus,leche,subspecies,robertsi,,,"(W. Rothschild, 1907)","Robert's Lechwe (<em>Kobus leche robertsi</em>)&#160;is one of&#160;five subspecies of Southern Lechwe (<em>Kobus leche</em>), following Ansell and Banfield (1979), Birungi and Arctander (2001) and Cotterill (2005).&#160;The other subspecies being: Black Lechwe (<em>K. l. smithemani</em>);&#160;Kafue Lechwe (<em>K. l. kafuensis</em>);&#160;Red Lechwe (<em>K. l. leche</em>)&#160;and Upemba Lechwe (<em>K. l. anselli</em>)."
54498,Atelopus chiriquiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,chiriquiensis,,,,,"Shreve, 1936",
55201,Oophaga speciosa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Oophaga,speciosa,,,,,"(Schmidt, 1857)",
3172,Incilius periglenes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,periglenes,,,,,"(Savage, 1967)",
19148,Lithobates fisheri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,fisheri,,,,,"(Stejneger, 1893)","Morphological analyses support the view that <em>Lithobates fisheri</em> represents a distinct species (Jennings <em>et al.</em> 1995). Subpopulations from central Arizona and western New Mexico previously attributed to<em> L. chiricahuensis </em>have been suggested to belong to species on the basis of mtDNA analysis (Hekkala <em>et al</em>. 2011), however, this claim is disputed and is currently not recognized (Herrman<em> et al. </em>2021)."
54549,Atelopus senex,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,senex,,,,,"Taylor, 1952",
56413,Craugastor anciano,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,anciano,,,,,"(Savage, McCranie &amp; Wilson, 1988)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56782,Craugastor myllomyllon,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,myllomyllon,,,,,"(Savage, 2000)",This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).&#160;There is some doubt as to the correctness of the locality data associated with the specimen and there might also be taxonomic problems with this species (J. Savage pers. comm.).
56810,Craugastor omoaensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,omoaensis,,,,,"(McCranie &amp; Wilson, 1997)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
59376,Pseudoeurycea exspectata,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,exspectata,,,,,"Stuart, 1954",
15949,Pantanodon madagascariensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Pantanodon,madagascariensis,,,,,"(Arnoult, 1963)","The placement of <i>Pantanodon</i> is problematic. Based on the most recent studies, it should be placed under Poeciliidae (Parenti 1981, Ghedotti 2000) (J. Sparks pers. comm.)"
44504,Ptychochromis onilahy,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ptychochromis,onilahy,,,,,"Stiassny &amp; Sparks, 2006","This species was formally described in 2006 based on specimens held at MNHN, Paris (Stiassny and Sparks 2006)."
57507878,Labeo worthingtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Labeo,worthingtoni,,,,,"Fowler, 1958",
39087,Blutaparon rigidum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Blutaparon,rigidum,,,,,(B.L.Rob. &amp; Greenm.) Mears,
61483949,Delilia inelegans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Delilia,inelegans,,,,,(Hook.f.) Kuntze,"This species was treated by Robinson in Jørgensen &amp; León-Yanez (1999) as a synonym of&#160;<em>D. repens</em>,&#160;<em>D. atripliciformis</em>&#160;like. An examination of the type material of these taxa reveals that this treatment is not correct (A. Tye pers. obs., N. Hinde. pers. comm.). The type of&#160;<em>D. atripliciformis</em>&#160;is obviously a specimen of&#160;<em>D. biflora</em>. There are tree specimens of&#160;<em>D. inelegans</em>, which are part of a single collection made by Charles Darwin; two of them are very small and in poor condition, but the third is an excellent specimen of a complete plant. The material shows that&#160;<em>D. inelegans</em>&#160;is genuine and that it is very different to&#160;<em>D. biflora</em>&#160;and&#160;<em>D. repens</em>.&#160;<em>D. inelegans</em>&#160;is a large plant with erect growth habit (with the base of sufrutescente stem) and leaves that reach up to five centimetres long and four wide. The inflorescence and flower structure of&#160;<em>D. inelegans</em>&#160;are also very different from the other two species:&#160;<em>D. inelegans</em>&#160;has large, complex groups, while&#160;<em>D. repens</em>&#160;has simple florets with few flowers. The structure of the female flowers is also very different. Thus there are three distinct taxa&#160;<em>Delilia&#160;</em>species in the&#160;Galapagos:&#160;<em>biflora</em>,&#160;<em>inelegans&#160;</em>and&#160;<em>repens</em>."
61503076,Sicyos villosus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,CUCURBITACEAE,Sicyos,villosus,,,,,Hook.f.,
62798275,Lepidium amissum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Lepidium,amissum,,,,,de Lange et Heenan,
62798292,Lepidium obtusatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Lepidium,obtusatum,,,,,Kirk,
62798304,Logania depressa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,Logania,depressa,,,,,Hook.f.,
62798327,Myosotis laingii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,BORAGINACEAE,Myosotis,laingii,,,,,Cheeseman,
62798337,Stellaria elatinoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Stellaria,elatinoides,,,,,Hook.f.,
62798347,Trilepidea adamsii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,LORANTHACEAE,Trilepidea,adamsii,,,,,(Cheeseman) Tiegh.,
63488699,Contomastix charrua,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Contomastix,charrua,,,,,"Cabrera &amp; Carreira, 2009","<em>Contomastix charrua&#160;</em>was&#160;described from a population referred to&#160;<em>Cnemidophorus&#160;</em>(now&#160;<em>Contomastix</em>)&#160;<em>lacertoides&#160;</em>on the basis of differences in coloration, structure of the hyoid apparatus and geological history of the cape (Cabrera and Carreira 2009). Borteiro&#160;<em>et al.</em>(2013) found no morphological differences between the two taxa and referred&#160;<em>C. charrua&#160;</em>to the synonymy of&#160;<em>C. lacertoides.&#160;</em>S. Carreira (pers. comm. 2016) indicates that ongoing research has identified additional differences that may warrant recognizing<em>&#160;C. charrua</em>&#160;as a separate species, and recommends retaining&#160;<em>C. charrua&#160;</em>as a valid species pending comparison with material from the&#160;<em>C. lacertoides</em>&#160;type locality, which was not done by Borteiro<em>&#160;et al.</em>&#160;(2013)."
59445,Cynops wolterstorffi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Cynops,wolterstorffi,,,,,"(Boulenger, 1905)",
4639,Chilonopsis nonpareil,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,nonpareil,,,,,"(Perry, 1811)",
37854,Acalypha rubrinervis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Acalypha,rubrinervis,,,,,Cronk,
30561,Trochetiopsis melanoxylon,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Trochetiopsis,melanoxylon,,,,,(Sol. ex Sims) Marais,"The existence of two distinct ‘ebony’ species on St Helena was not recognized until clearly demonstrated by Quentin Cronk in 1995. A sister species, the Dwarf Ebony (<em>T. ebenus</em> Cronk), was rediscovered in 1980 and for several years was erroneously assumed to be the same taxon as that described in 18<sup>th</sup> Century literature. Confusion persist to this day, but the densely silvered leaves and much smaller flowers of <em>T. melanoxylon</em> are very distinctive."
37598,Nesiota elliptica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,Nesiota,elliptica,,,,,(Roxb.) Hook.f.,
67379124,Heliotropium pannifolium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,HELIOTROPIACEAE,Heliotropium,pannifolium,,,,,Burch. ex Hemsl.,"It is unclear whether this species truly belongs in <em>Heliotropium</em> or in <em>Tournefourtia</em>, as the only available collection is inconclusive. The critical distinction between the two genera lies in the morphology of the fruits, of which there is no surviving sample."
69620808,Galba vancouverensis,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,LYMNAEIDAE,Galba,vancouverensis,,,,,"(Baker, 1939)",
71510353,Bettongia anhydra,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,anhydra,,,,,"Finlayson, 1957","Originally described as a subspecies of <em>B. penicillata</em> (Finlayson 1957), the Desert Bettong has only recently been recognized as a full species (McDowell <em>et al.</em> 2015). Finlayson (1958) provided a more detailed description of the skull and speculated that it represented a full species. However, Wakefield (1967) later synonymised <em>anhydra</em> with <em>B. lesueur</em>, based on his opinion that several features of the skull were similar to <em>B. lesueur</em>, although he noted that ‘the skull is very small’ (Wakefield 1967, p. 11). The Desert Bettong can be separated from the Woylie <em>B. penicillata</em> and the Boodie <em>B. lesueur</em> by several skull and dentition characters (McDowell 2013). Ancient DNA (aDNA) analysis of the Cytochrome b gene from the holotype shows it is a well-supported lineage, distinct enough from its closest relatives <em>B. penicillata</em> and <em>B. lesueur</em> to consider it a separate species (McDowell <em>et al. </em>2015)."
75927841,Conilurus capricornensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,capricornensis,,,,,"Cramb &amp; Hocknull, 2010",
75927882,Pseudomys auritus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,auritus,,,,,"Thomas, 1910",No subspecies are recognized.
168180,Plectostoma sciaphilum,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,DIPLOMMATINIDAE,Plectostoma,sciaphilum,,,,,"(van Benthem-Jutting, 1952)",Recent taxonomic work by Liew Thorseng has shown that this species is part of the genus <em>                Plectostoma.&#160;</em>
136452,Lagostomus crassus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Lagostomus,crassus,,,,,"Thomas, 1910",
19476,Rheobatrachus vitellinus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Rheobatrachus,vitellinus,,,,,"Mahony, Tyler &amp; Davies, 1984",
19475,Rheobatrachus silus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Rheobatrachus,silus,,,,,"Liem, 1973",
12149,Litoria nyakalensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PELODRYADIDAE,Litoria,nyakalensis,,,,,"Liem, 1974","We   depart from the taxonomy of Pelodryadidae proposed by Dubois and Frétey   (2016) and Duellman <em>et al. </em>(2016) and retain the   composition of <em>Litoria</em>,   <em>Nyctimystes </em>and <em>Cyclorana </em>as previously   recognised.&#160;This taxonomy is&#160;currently used in all Australian lists   (e.g., ASH list, State and Federal government lists) and field guides   (e.g.,&#160;Hoskin <em>et al.</em>   2015,&#160;Cogger 2018, Clulow and Swan 2018)."
21529,Taudactylus acutirostris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,acutirostris,,,,,"(Andersson, 1916)",
21530,Taudactylus diurnus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,diurnus,,,,,"Straughan &amp; Lee, 1966",
44151,Cenchrus agrimonioides var. laysanensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Cenchrus,agrimonioides,variety,laysanensis,,,F.Br.,
78777379,Cyanea mauiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,mauiensis,,,,,(Rock) Lammers,
4288,Rucervus schomburgki,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,schomburgki,,,,,"(Blyth, 1863)","Giles (1937) stressed the close taxonomic relationship of this deer with <em>R. duvaucelii</em>, within which it was placed by Haltenorth (1963: 58), Groves (1982; tentatively) and Corbet and Hill (1992). It was considered a full species by Pocock (1943), who even assigned it to its own monotypic genus <em>Thaocervus</em>, and by Lekagul and McNeely (1977), Groves and Grubb (1987) and Pitra <em>et al</em>. (2004). Most sources during 1945 to 2015 placed the species in the genus <em>Cervus</em>."
34039,Delissea niihauensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,niihauensis,,,,,H.St.John,
79862904,Delissea subcordata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,subcordata,,,,,Gaudich.,
79863526,Delissea subcordata subsp. subcordata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,subcordata,subspecies (plantae),subcordata,,,,
79863585,Delissea subcordata subsp. obtusifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,subcordata,subspecies (plantae),obtusifolia,,,(Wawra) Lammers,
80091009,Hibiscus brackenridgei subsp. molokaiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hibiscus,brackenridgei,subspecies (plantae),molokaiana,,,(Rock ex Caum) F.D.Wilson,
80220824,Tetramolopium lepidotum subsp. arbusculum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Tetramolopium,lepidotum,subspecies (plantae),arbusculum,,,(A.Gray) Lowrey,
6923,Dusicyon australis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Dusicyon,australis,,,,,"(Kerr, 1792)",
82337482,Dusicyon avus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Dusicyon,avus,,,,,"(Burmeister, 1866)","This species is the sister taxon of the also extinct, but insular, Falklands Wolf (<em>Dusicyon australis</em>)."
44094,Cyanea dolichopoda,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,dolichopoda,,,,,Lammers &amp; Lorence,
44096,Cyanea eleeleensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,eleeleensis,,,,,(H.St.John) Lammers,
44077,Amaranthus brownii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Amaranthus,brownii,,,,,Christoph. &amp; Caum,
33562,Ochrosia kilaueaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ochrosia,kilaueaensis,,,,,H.St.John,
84882966,Pteropus allenorum,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,allenorum,,,,,"Helgen, Helgen &amp; Wilson, 2009",
171131,Zonites santoriniensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Zonites,santoriniensis,,,,,"Riedel &amp; Norris, 1987",
171432,Vitrea storchi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PRISTILOMATIDAE,Vitrea,storchi,,,,,"L. Pintér, 1978","Örstan (2014) reported three individuals (one mature and two juvenile) from the Karaburun peninsula on the Turkish coast opposite Chios Island, and tentatively&#160;identified them as&#160;<em>Vitrea storchi.</em>&#160;The specimens are considered&#160;here as <em>V. aff. storchi</em>&#160;(M. Seddon pers. comm. 2017). The identity&#160;of these records requires confirmation."
171588,Zonites siphnicus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Zonites,siphnicus,,,,,"Fuchs &amp; Käufel, 1936",
38690,Roystonea stellata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Roystonea,stellata,,,,,León,
86200874,Nobregaea latinervis,PLANTAE,BRYOPHYTA,BRYOPSIDA,HYPNALES,BRACHYTHECIACEAE,Nobregaea,latinervis,,,,,Hedenäs,
84768245,Fissidens microstictus,PLANTAE,BRYOPHYTA,BRYOPSIDA,DICRANALES,FISSIDENTACEAE,Fissidens,microstictus,,,,,Dixon &amp; Luisier,
87583558,Angraecopsis dolabriformis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Angraecopsis,dolabriformis,,,,,(Rolfe) Schltr.,
87583728,Angraecum astroarche,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Angraecum,astroarche,,,,,Ridl.,
157719927,Chitala lopis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,NOTOPTERIDAE,Chitala,lopis,,,,,"(Bleeker, 1851)","This species is considered endemic to Java, and previous records of this  species from throughout the rest of Southeast Asia refer to other  species (Kottelat and Widjanarti 2005)."
40783,Hippopotamus madagascariensis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,HIPPOPOTAMIDAE,Hippopotamus,madagascariensis,,,,,"Guldberg, 1883","Two dwarfed hippopotami were described from recent fossil remains at Madagascar: <em>Hippopotamus lemerlei</em> and <em>Hippopotamus madagascariensis</em>. In a critical contribution, Stuenes (1989) thoroughly described the morphological differences between these species and provided detailed diagnoses. After Stuenes’ work (1989), the most complete account is that by Rakotovao <em>et al.</em> (2014), who notably documented significant intraspecific variations within both species. The origin of these species remains uncertain: they are generally seen as deriving from continental species of <em>Hippopotamus</em>, maybe from the extant <em>Hippopotamus amphibius</em>. A third extinct Madagascan species, <em>Hippopotamus laloumena</em>, was proposed by Faure and Guérin (1990) on limited evidence. A recent publication by Faure <em>et al.</em> (2010) does not add significant evidence in favor of the validity of this species, and&#160; its dissimilarity from <em>Hippopotamus amphibius</em> needs to be clarified. It may represent evidence for sporadic Mozambique Channel crossing by individuals of the extant large species during the Holocene, including since the European colonization of Madagascar (Burney <em>et al.</em> 2004).<br/><br/>Fovet <em>et al</em>. (2011) suggested that Guldberg's type specimen of <em>H. madagscariensis</em> actually pertains to the other small species, <em>H. lemerlei</em>. In 1902, C.J.F. Major re-described <em>H. madagascariensis</em> Gulberg, 1883 using a new Malagasy skeleton which was quite different to <em>H. lemerlei</em>. However, because <em>H. madagascariensis</em> would be no more than a replacement name for <em>H. lemerlei</em>, Fovet <em>et al</em>. (2011) proposed the new name <em>H. guldbergi</em> to designate the species described in 1902 by C.J.F. Major. Rakotovao <em>et al.</em> (2014) disagreed with Fauvet <em>et al. </em>(2011) on the attribution of Guldberg’s specimen to <em>H. lemerlei</em>, and confirmed its identification as <em>H. madagascariensis</em>, in line with Stuenes (1989). This debate is not closed (see Faure<em> et al. </em>2015), but given that <em>H. madagascariensis</em> was extensively used as an available name prior to 1961 and since then (see section 11.6 of the International Code of Zoological Nomenclature), and given that the ICZN recommendations regarding the stability of taxonomic nomenclature, it is for now more cautious to continue to use <em>H. madagascariensis</em> and to consider <em>H. guldbergi</em> as its junior synonym. In any case, this debate calls for further revising the material attributed to the two dwarfed hippopotami from Madagascar, including notably their postcranial skeleton."
40782,Hippopotamus lemerlei,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,HIPPOPOTAMIDAE,Hippopotamus,lemerlei,,,,,"Grandidier in Milne-Edwards, 1868","Two dwarfed hippopotami were created from recent fossil remains in Madagascar: <em>Hippopotamus lemerlei</em> and <em>Hippopotamus madagascariensis</em>. In a critical contribution, Stuenes (1989) thoroughly described the morphological differences between these species and provided detailed diagnoses. After Stuenes' work (1989), the most complete account is that by Rakotovao <em>et al.</em> (2014), who notably documented significant intraspecific variations within both species. The origin of these species remains uncertain: they are generally seen as deriving from continental species of <em>Hippopotamus</em>, maybe from <em>Hippopotamus amphibius</em>. A third extinct Madagascan species, <em>Hippopotamus laloumena</em>, was proposed by Faure and Guérin (1990) on limited evidence. A recent publication by Faure<em> et al.</em> (2010) does not add significant evidence in favor of the validity of this species, and its dissimilarity from <em>Hippopotamus amphibius</em> still needs to be clarified (Weston and Lister 2009). It may represent evidence for sporadic Mozambique Channel crossing by individuals of the extant large species during the Holocene, including since the European colonization of Madagascar (Burney <em>et al.</em> 2004).<br/><br/>Fovet <em>et al</em>. (2011) suggested that Guldberg's type specimen of <em>H. madagscariensis</em> actually pertains to the other small species, <em>H. lemmerlei</em>. In 1902, C.J.F. Major re-described <em>H. madagascariensis</em> Gulberg, 1883 using a new Malagasy skeleton which was quite different to <em>H. lemmerlei</em>. However, because <em>H. madagscariensis</em> would be no more than a replacement name for <em>H. lemerlei</em>, Fovet <em>et al. </em>(2011) proposed the new name <em>H. guldbergi</em> to designate the species described in 1902 by C.J.F. Major. Rakotovao <em>et al</em>. (2014) disagreed with Fauvet <em>et al.</em> (2011) on the attribution of Guldberg’s specimen to <em>H. lemerlei</em>, and confirmed its identification as<em> H. madagascariensis,</em> in line with Stuenes (1989). This debate is not closed (see Faure <em>et al</em>. 2015), but given that <em>H. madagascariensis </em>was extensively used as an available name prior to 1961 and since then (see section 11.6 of the International Code of Zoological Nomenclature), and given that the ICZN recommendations regarding the stability of taxonomic nomenclature, it is for now more cautious to continue to use <em>H. madagascariensis </em>and to consider <em>H. gulbergi</em> as its junior synonym. In any case, this debate calls for further revising the material attributed to the two dwarfed hippopotami from Madagascar, including notably their postcranial skeleton."
91172297,Cyanea linearifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,linearifolia,,,,,Rock,
91172490,Cyanea minutiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,minutiflora,,,,,Lammers,
91172805,Cyanea parvifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,parvifolia,,,,,"(C.N.Forbes) Lammers, Givnish &amp; Sytsma",
91177012,Cyperus rockii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,rockii,,,,,Kük.,
